model,layer,unit,desc_id_1,desc_id_2,desc_id_3,desc_id_4,desc_id_5,description_1,description_2,description_3,description_4,description_5,auc_1,mad_1,p_1,auc_2,mad_2,p_2,auc_3,mad_3,p_3,auc_4,mad_4,p_4,auc_5,mad_5,p_5,sim_12,sim_13,sim_14,sim_15,sim_23,sim_24,sim_25,sim_34,sim_35,sim_45,mean_similarity,min_similarity,max_similarity,std_similarity
Llama-3.1-8B-Instruct,20,3740,Llama-3.1-8B-Instruct_L20_U3740_D1,Llama-3.1-8B-Instruct_L20_U3740_D2,Llama-3.1-8B-Instruct_L20_U3740_D3,Llama-3.1-8B-Instruct_L20_U3740_D4,Llama-3.1-8B-Instruct_L20_U3740_D5,"Discussions of a person's skill/proficiency in a particular area, especially related to training, experience, and qualifications","Financial transactions, conditions, services, and situations","Items or services related to heating, plumbing, or cooling, sometimes within the context of home repair, maintenance, or purchasing","Items related to crafts, food preparation, or hobbies, especially when describing a process or providing instructions","Concepts of coldness, fewness, and worry, or questioning in relation to a specific event or topic",0.8047,1.2626410329364122,0.0009031824111469,0.655,0.4543435929355321,0.0913857262448527,0.6096,0.3656505426866204,0.2326682299339482,0.4173,-0.1317022069646496,0.3678826966552325,0.215,-0.909414815024286,0.0019063758149783,0.41377986505271913,0.4102226495742798,0.5148895978927612,0.43439918756484985,0.4773183194019448,0.4023916837702204,0.3970413628767324,0.5773988962173462,0.42428991198539734,0.39687028527259827,0.44486017596088495,0.39687028527259827,0.5773988962173462,0.05711017133536483
Llama-3.1-8B-Instruct,20,5188,Llama-3.1-8B-Instruct_L20_U5188_D1,Llama-3.1-8B-Instruct_L20_U5188_D2,Llama-3.1-8B-Instruct_L20_U5188_D3,Llama-3.1-8B-Instruct_L20_U5188_D4,Llama-3.1-8B-Instruct_L20_U5188_D5,"Discussions of groups of students or trainees, often in educational or professional settings","Positive qualities or positive actions related to personal care, food, or animals","Sports matches, legal cases, political events, personal stories, and everyday life events are all mentioned in the provided texts.  The highlighted sections focus on places, people, events, and key actions or states related to these narratives","Access to or use of services, including information about accounts, features, or offers","Items with specifications or characteristics, including size, color, materials, and usage, sometimes related to brand names or locations",0.7876000000000001,0.6609821584597859,0.0017316547846855,0.5803,0.1290342002271307,0.381955329080166,0.5764,0.1192373827721418,0.4055162531198171,0.5367,0.0537892359938631,0.6896791345852162,0.4826,-0.0832223903292957,0.8500748337480704,0.3353993892669678,0.38475052209195426,0.32821035385131836,0.3778386414051056,0.3697531598953516,0.3845069706439972,0.446739137172699,0.36355272748752143,0.4022697864610092,0.45899808406829834,0.3852018772344223,0.32821035385131836,0.45899808406829834,0.040018248318885744
Llama-3.1-8B-Instruct,20,5424,Llama-3.1-8B-Instruct_L20_U5424_D1,Llama-3.1-8B-Instruct_L20_U5424_D2,Llama-3.1-8B-Instruct_L20_U5424_D3,Llama-3.1-8B-Instruct_L20_U5424_D4,Llama-3.1-8B-Instruct_L20_U5424_D5,"Conditional actions in card games, particularly locking cards and moving them between zones (soul, hand, etc.)","Numerical values, often combined with words or abbreviations, inside text related to dates, times, locations, or codes","A specialized domain vocabulary related to technical descriptions of a specific concept or entity within respective domains, including photography exhibition space, solar flares, historiography, energy consulting, ringtones, linguistics, university applications, medical conditions, biodiversity, software features, legislative bills, mobile applications, academic research, tax deductions, business awards, recruitment services, virtual reality documentaries, and plant viruses","Dishwasher rinse aid dispensers, drink coasters, HDD/SSD erasers, car dealerships, linen fabric, whole wheat bread recipes, pneumatic clutches, brake fluid, shrimp pasta recipes, earrings, shopping mall locations, chutneys/jellies, volleyball trophies, car service costs, office design elements, machining capabilities, building a calzone, or auto part retailers","Relating to costs/expenses, often within the context of services, purchases, or advertising, and sometimes related to online marketing or home improvement",0.9992,3.062058540206746,5.3855793014570985e-08,0.9885,1.5871251118907002,1.029075356074078e-07,0.9812,1.5418316064122763,1.5886076638599305e-07,0.9775,1.2965461828965303,1.975038308411589e-07,0.9116,1.021412270455914,7.33558577747391e-06,0.3341705599921614,0.39767727865712243,0.2827313036803105,0.33726652416390135,0.47946664690971375,0.2995017409918639,0.3956945898714913,0.38343758780508463,0.4867640145561696,0.3759335203289711,0.377264376695679,0.2827313036803105,0.4867640145561696,0.06455396844293006
Llama-3.1-8B-Instruct,20,5733,Llama-3.1-8B-Instruct_L20_U5733_D1,Llama-3.1-8B-Instruct_L20_U5733_D2,Llama-3.1-8B-Instruct_L20_U5733_D3,Llama-3.1-8B-Instruct_L20_U5733_D4,Llama-3.1-8B-Instruct_L20_U5733_D5,"Conditional medical, technical, or recipe instructions involving particular products or ingredients (coconut oil, psoriasis, cats, dogs, computer equipment, chocolate, tart/pie pans, pittas, cars, moon, wet plates, RDL, Shostakovich, RLBV, copper extraction, wheels), sometimes involving specific steps and quantities","Experiences, sometimes difficult, and opportunities to learn","Financial or economic topics, including inflation, company profits, market conditions, and accounting procedures","A discussion of past events involving a person or entity and a particular action or achievement, often in relation to overcoming challenges or difficulties","School buildings, locations related to education, and resources related to teaching",0.5121,0.0843768758685808,0.8955529698648843,0.4103,-0.1445672457342458,0.3287130717193739,0.3788,-0.4690559653405683,0.1868710108272249,0.3585,-0.2452840715059606,0.1233035231726248,0.2077,-0.6203404755216808,0.0014526786704356,0.3075306828301744,0.3255843021149727,0.32364514470100403,0.35549816489219666,0.335318793616441,0.4887869080090169,0.42213134369886407,0.33613495015293715,0.3186468292089213,0.2923925766476918,0.350566969587222,0.2923925766476918,0.4887869080090169,0.05682914166566341
Llama-3.1-8B-Instruct,20,7860,Llama-3.1-8B-Instruct_L20_U7860_D1,Llama-3.1-8B-Instruct_L20_U7860_D2,Llama-3.1-8B-Instruct_L20_U7860_D3,Llama-3.1-8B-Instruct_L20_U7860_D4,Llama-3.1-8B-Instruct_L20_U7860_D5,"Camp or performance schedules and locations, often with drop-off and pick-up times","Themes of events, activities, or personal experiences involving discussions of physical characteristics, personal care, tools, utensils, skills, and religious beliefs","Numbers, often monetary values, related to funding, resources, allocations, and targets, frequently within the context of government projects, business ventures, or financial reports","Locations, often related to plumbing services, and sometimes related to other services, in Lewisham, or the specific postal code BR3","Times, dates, and durations related to scheduled events or deadlines, sometimes including locations",0.9497,3.1997809436908224,9.64240964226128e-07,0.5912999999999999,0.2662501989409207,0.3201543015684357,0.3911,-0.2156034535240588,0.2356667439646699,0.344,-0.3411462393256115,0.0893139904279307,0.3026,-0.4996371642775992,0.0315498440298892,0.36494168639183044,0.3334236741065979,0.24818217776034324,0.6195920336489669,0.3772347198268611,0.3388521373271942,0.4265943594752063,0.286662757396698,0.5282279410430177,0.30038927195136167,0.38241007589280784,0.24818217776034324,0.6195920336489669,0.10863303467517046
Llama-3.1-8B-Instruct,20,8256,Llama-3.1-8B-Instruct_L20_U8256_D1,Llama-3.1-8B-Instruct_L20_U8256_D2,Llama-3.1-8B-Instruct_L20_U8256_D3,Llama-3.1-8B-Instruct_L20_U8256_D4,Llama-3.1-8B-Instruct_L20_U8256_D5,"Locations, events, or situations occurring after a period of time/duration or after a previous event","Considerations, preparations, and actions related to planning and execution in various professional and personal contexts","Dishes, food, meals, and cooking",Decrease in some quantity over a period of time,"Biological, medical, or technical concepts in the context of genes, proteins, cells, diseases, medical professionals, medical frameworks, training, software, or hardware",0.0206,-2.105771988195737,1.766459695280253e-07,0.0168,-2.369248379725117,1.4112983113460766e-07,0.0146,-2.4304731157279753,1.2383693633288252e-07,0.0135,-2.7048995405776246,1.1597786710221205e-07,0.0068,-2.8661815978477576,7.755838035388528e-08,0.40185203563285166,0.30190243136301276,0.3987739919885399,0.2670854648453571,0.3953128755092621,0.22945153713226318,0.3836487760334484,0.2275233417749405,0.3702998382031828,0.24110525793464577,0.32169555504175035,0.2275233417749405,0.40185203563285166,0.0715768292845511
Llama-3.1-8B-Instruct,20,8476,Llama-3.1-8B-Instruct_L20_U8476_D1,Llama-3.1-8B-Instruct_L20_U8476_D2,Llama-3.1-8B-Instruct_L20_U8476_D3,Llama-3.1-8B-Instruct_L20_U8476_D4,Llama-3.1-8B-Instruct_L20_U8476_D5,Cabinet reshuffles and their impact on governance,"Relating to smartwatches, mattresses, skincare remedies for blackheads, electronic devices, protein powders, battery chargers, chemical compounds, fiber optic products, rinse aid dispensers, dry shampoo, books, dolls, cocktails, face creams, omega-3 supplements, air filters, and auto parts",Sports team/player performance and rankings in leagues/tournaments,"Relating to location, relocation, or transfer, frequently involving geographic restrictions, digital services, or official procedures","Deletion, finishing, and starting something, especially with cheap items or services",0.6133,0.3192387578997732,0.2172684482739911,0.0754,-1.3363162601178569,3.739800031292907e-06,0.0648,-1.928104623644794,2.128484611907395e-06,0.0234,-2.1774086180595287,2.0819622261276278e-07,0.007,-2.7015012897951287,7.85014232807339e-08,0.14606855558531917,0.2568209614264396,0.3285809363626341,0.2776705556701369,0.2299706110349481,0.32058483362197876,0.37125517472563363,0.24653593440460975,0.23503138214162733,0.45153201204157045,0.28640509570148975,0.14606855558531917,0.45153201204157045,0.08091539262670708
Llama-3.1-8B-Instruct,20,8552,Llama-3.1-8B-Instruct_L20_U8552_D1,Llama-3.1-8B-Instruct_L20_U8552_D2,Llama-3.1-8B-Instruct_L20_U8552_D3,Llama-3.1-8B-Instruct_L20_U8552_D4,Llama-3.1-8B-Instruct_L20_U8552_D5,"Decorations, often handmade or repurposed, with a vintage or rustic aesthetic","Locations of businesses related to multi-faceted services, especially fitness and health","Technical specifications of various machines and devices, including cars, cameras, and electronic devices, often listing model numbers or other numerical identifiers","Requests, suggestions, or commands to perform an action, often directed towards a person","Locations, establishments, and events related to food, beverages, or entertainment, and their characteristics",0.9895,3.2091055706496676,9.69188308524015e-08,0.9432,1.9061887657893677,1.379223511535259e-06,0.7529,0.6890212326917389,0.0058741766629103,0.6687000000000001,0.3370324365084175,0.0661523155827627,0.4861,-0.0826222243471519,0.8800612940057013,0.2905294548834041,0.29170128205999557,0.3305924342650426,0.4121074886065865,0.309158056974411,0.3151391368938543,0.5773975756886552,0.36667431990214605,0.3682613529847465,0.40437724485941007,0.3665938347118252,0.2905294548834041,0.5773975756886552,0.08159492798297877
Llama-3.1-8B-Instruct,20,8631,Llama-3.1-8B-Instruct_L20_U8631_D1,Llama-3.1-8B-Instruct_L20_U8631_D2,Llama-3.1-8B-Instruct_L20_U8631_D3,Llama-3.1-8B-Instruct_L20_U8631_D4,Llama-3.1-8B-Instruct_L20_U8631_D5,"Concepts of location, quantity, or time, often related to product descriptions or instructions","Considerations, actions, or requests related to interpersonal communication, relationships, and social interactions","Conditional activation related to physical appearance, particularly hairstyles, or commercial promotions, or strong positive reactions, or cooking, or best friend pairings","Criteria for certifications, qualifications, or approvals, sometimes with a focus on procedures and documentation","Legal, school or event information, often related to schedules, locations, regulations, or requirements",0.8826,1.3081261779576696,3.0760044495335995e-05,0.7881,0.7590700066491713,0.0016997917864731,0.786,0.8170329677526107,0.0018373435940728,0.7744,0.7702868049967889,0.0027992936451598,0.7516,0.8484539912709435,0.0061334520791536,0.5250533536108356,0.40198519241721664,0.4323888421058655,0.5208704471588135,0.4661051332950592,0.39989364743866707,0.4782293153864562,0.32153613438986994,0.33287022513924747,0.47075134864433754,0.43496836395863686,0.32153613438986994,0.5250533536108356,0.06725442997092035
Llama-3.1-8B-Instruct,20,8876,Llama-3.1-8B-Instruct_L20_U8876_D1,Llama-3.1-8B-Instruct_L20_U8876_D2,Llama-3.1-8B-Instruct_L20_U8876_D3,Llama-3.1-8B-Instruct_L20_U8876_D4,Llama-3.1-8B-Instruct_L20_U8876_D5,"Locations, organizations, and people involved in services, assistance, or collaboration","Products or services with descriptions, often including numerical details","Numbers, dates, or times in informational contexts","Discussions of an event, situation, or process happening after a specific time or following another event","Locations, actions, events, and characteristics associated with personal experiences, reviews, or recommendations",0.9679,1.8892993357098904,3.449276907641849e-07,0.9651,1.86900456148764,4.050317980528093e-07,0.9538,1.791935780715413,7.674514921007835e-07,0.9327,1.9722720748750333,2.433908050484709e-06,0.9036,1.3755765053053657,1.0998308422929949e-05,0.4052453339099884,0.3570252444133023,0.3601010227143162,0.5941738728181211,0.6526904896703511,0.351381520968125,0.4485647812057969,0.42509135603904724,0.4303661286830902,0.4116787612438202,0.44363185116659587,0.351381520968125,0.6526904896703511,0.09612243728027464
Llama-3.1-8B-Instruct,20,9836,Llama-3.1-8B-Instruct_L20_U9836_D1,Llama-3.1-8B-Instruct_L20_U9836_D2,Llama-3.1-8B-Instruct_L20_U9836_D3,Llama-3.1-8B-Instruct_L20_U9836_D4,Llama-3.1-8B-Instruct_L20_U9836_D5,"Geographic locations, proper nouns related to people or organizations, and temporal expressions relating to years, decades, or specific dates","Food, religion, entertainment, personal experiences, and inquiries","Discussions of a person's role, often involving time periods, ages, or years","Guidance, certifications, exams, and learning materials related to the Six Sigma Black Belt",Numbers or quantities,0.5125,0.0224816337977458,0.8921067179007085,0.3470999999999999,-0.3923460408702425,0.095862089535807,0.2882,-0.6532620019632883,0.0210575240410872,0.2389,-0.6564523648044891,0.004454266976184,0.1784,-0.944997363282312,0.0004597232745003,0.3909650211951131,0.5563919212584553,0.22228882047071374,0.5532856849857767,0.37118279933929443,0.29412545000759116,0.3721255958080292,0.24010764121367734,0.4148719906806946,0.24993300438326616,0.3665277929342612,0.22228882047071374,0.5563919212584553,0.1138145954819561
